GEOID,tract_geoid,pop2020,frey_votes,opponent_votes,total_votes,year,opponent_name,frey_share
270531115003013,27053111500,60,12.190121746003705,7.136300438806336,19.326422184810042,2017,Dehn,63.07490144546648
270531115003014,27053111500,68,13.815471312137532,8.087807163980512,21.903278476118047,2017,Dehn,63.074901445466494
270531115003015,27053111500,69,14.01864000790426,8.206745504627285,22.225385512531545,2017,Dehn,63.074901445466494
270531115003016,27053111500,43,8.73481047331168,5.109858319032957,13.844668792344638,2017,Dehn,63.091509116791315
270531115003017,27053111500,51,10.360646835555453,6.062879390164259,16.423526225719712,2017,Dehn,63.084179932872054
270531115003018,27053111500,54,10.9591846843008,6.38557395104722,17.344758635348022,2017,Dehn,63.184417348802754
270531115004000,27053111500,47,8.760889550464228,3.1386364433127296,11.899525993776958,2017,Dehn,73.62385321100918
270531115004001,27053111500,68,12.675329562373776,4.541005917984375,17.21633548035815,2017,Dehn,73.62385321100918
270531115004002,27053111500,71,13.177109947601275,4.7287732966347775,17.90588324423605,2017,Dehn,73.59095202322969
270531115004003,27053111500,138,25.66595298366258,9.202981191241577,34.86893417490416,2017,Dehn,73.60693290744418
270531115004004,27053111500,116,10.099460851577806,5.223859061160934,15.32331991273874,2017,Dehn,65.90909090909092
270531115004005,27053111500,74,6.442759508765152,3.332461814878527,9.77522132364368,2017,Dehn,65.9090909090909
270531115004006,27053111500,52,4.52734451967281,2.3417299239686944,6.869074443641504,2017,Dehn,65.90909090909092
270531115004007,27053111500,259,48.09055660725965,17.25483603820719,65.34539264546684,2017,Dehn,73.59441065443777
270531115004008,27053111500,76,6.616888144137183,3.422528350415784,10.039416494552967,2017,Dehn,65.90909090909092
270531115004009,27053111500,49,4.266151566614763,2.2066301206628083,6.472781687277571,2017,Dehn,65.9090909090909
270531115004010,27053111500,64,5.572116331904997,2.8821291371922397,8.454245469097236,2017,Dehn,65.90909090909092
270531115004011,27053111500,53,4.614408837358825,2.386763191737323,7.001172029096148,2017,Dehn,65.9090909090909
270531115004012,27053111500,63,5.485052014218981,2.837095869423611,8.322147883642593,2017,Dehn,65.9090909090909
270531115004013,27053111500,44,3.830829978184685,1.9814637818196645,5.81229376000435,2017,Dehn,65.9090909090909
270531115005004,27053111500,92,17.148975290270403,6.1437138890376835,23.292689179308088,2017,Dehn,73.62385321100918
270531115005005,27053111500,59,10.997712414412542,3.939990428839384,14.937702843251925,2017,Dehn,73.62385321100918
270531115005007,27053111500,222,41.381222983043806,14.825048732243108,56.20627171528691,2017,Dehn,73.62385321100918
270531115005008,27053111500,280,52.19253349212732,18.698259662288603,70.89079315441592,2017,Dehn,73.62385321100918
270531115005010,27053111500,156,29.078697231328075,10.417601811846508,39.49629904317458,2017,Dehn,73.62385321100918
270531115005012,27053111500,63,11.743320035728646,4.207108424014935,15.95042845974358,2017,Dehn,73.62385321100918
270531115005013,27053111500,67,12.488927657044751,4.4742264191904875,16.963154076235238,2017,Dehn,73.62385321100918
270531115005014,27053111500,64,11.929721941057672,4.273887922808823,16.203609863866497,2017,Dehn,73.62385321100916
270531116001000,27053111600,84,11.812717633760133,8.552403059201168,20.365120692961302,2017,Dehn,58.004653210049014
270531116001001,27053111600,74,10.40643081622795,7.534255910949035,17.940686727176985,2017,Dehn,58.0046403712297
270531116001002,27053111600,70,9.84392104237779,7.126998834681521,16.970919877059313,2017,Dehn,58.00464037122969
270531116001003,27053111600,67,9.42203871199017,6.8215560274808835,16.243594739471053,2017,Dehn,58.0046403712297
270531116001004,27053111600,40,5.625097738501594,4.072570762675154,9.697668501176748,2017,Dehn,58.0046403712297
270531116001005,27053111600,65,9.159604974448719,6.6159405061443,15.77554548059302,2017,Dehn,58.06204917425397
270531116001006,27053111600,68,9.589731266220914,6.920512983246492,16.510244249467405,2017,Dehn,58.08352148715343
270531116001007,27053111600,80,11.297849869001949,8.140118911602263,19.437968780604216,2017,Dehn,58.12258470275597
270531116001008,27053111600,29,6.275916554600989,2.7212451912180264,8.997161745819016,2017,Dehn,69.75440402099484
270531116001009,27053111600,35,7.574510063303676,3.2834649052387817,10.857974968542457,2017,Dehn,69.75987774192167
270531116002001,27053111600,35,7.574545364089861,3.283461178470146,10.858006542560007,2017,Dehn,69.76
270531116002003,27053111600,72,15.581921891842,6.7545487099957295,22.33647060183773,2017,Dehn,69.76
270531116002004,27053111600,73,15.79833747367314,6.848361886523448,22.64669936019659,2017,Dehn,69.76
270531116002005,27053111600,62,13.417766073530611,5.8164169447185445,19.234183018249155,2017,Dehn,69.76
270531116002006,27053111600,40,8.656623273245556,3.752527061108739,12.409150334354296,2017,Dehn,69.75999999999999
270531116002007,27053111600,53,11.470025837050361,4.972098355969079,16.44212419301944,2017,Dehn,69.76
270531116002008,27053111600,85,18.395324455646808,7.97412000485607,26.36944446050288,2017,Dehn,69.76
270531116002009,27053111600,74,16.01475305550428,6.942175063051166,22.956928118555442,2017,Dehn,69.76
270531116002010,27053111600,63,13.63418165536175,5.910230121246263,19.544411776608012,2017,Dehn,69.76
270531116002011,27053111600,94,20.343064692127058,8.818438593605537,29.161503285732596,2017,Dehn,69.76
270531116002012,27053111600,80,17.31324654649111,7.505054122217478,24.81830066870859,2017,Dehn,69.75999999999999
270531116002013,27053111600,69,14.932349235897204,6.473610842139309,21.405960078036514,2017,Dehn,69.75790472121113
270531116002014,27053111600,48,10.387853627498998,4.503177626390546,14.891031253889544,2017,Dehn,69.75912850082621
270531116002015,27053111600,65,14.067012819024027,6.0978564743017,20.164869293325726,2017,Dehn,69.76
270531116002016,27053111600,66,14.279251041786688,6.190604214017938,20.469855255804628,2017,Dehn,69.75745975408168
270531116003001,27053111600,86,18.611740037477944,8.067933181383788,26.679673218861733,2017,Dehn,69.75999999999999
270531116003002,27053111600,13,2.8134025638048055,1.21957129486034,4.032973858665145,2017,Dehn,69.76
270531116003004,27053111600,47,10.171532346063529,4.409219296802768,14.580751642866298,2017,Dehn,69.76
270531116003005,27053111600,90,19.4774023648025,8.443185887494662,27.92058825229716,2017,Dehn,69.76
270531116003006,27053111600,101,21.857931169241787,9.47511996525137,31.333051134493157,2017,Dehn,69.75998307799449
270531116003007,27053111600,54,11.6864414188815,5.065911532496797,16.7523529513783,2017,Dehn,69.76
270531116003008,27053111600,76,16.447584219166558,7.129801416106604,23.577385635273163,2017,Dehn,69.76
270531116003010,27053111600,67,14.499843982686308,6.285482827357138,20.785326810043447,2017,Dehn,69.76
270531116003011,27053111600,59,12.768519328037195,5.53497741513539,18.303496743172584,2017,Dehn,69.76
270531116003012,27053111600,95,20.559480273958194,8.912251770133254,29.47173204409145,2017,Dehn,69.75999999999999
270531116003013,27053111600,50,10.814012765427973,4.688933072669732,15.502945838097704,2017,Dehn,69.7545671536379
270531116003014,27053111600,71,15.365506310010863,6.660735533468012,22.026241843478875,2017,Dehn,69.76
270531116003015,27053111600,53,11.466277231168744,4.971142272799655,16.4374195039684,2017,Dehn,69.75716126488408
270531116004000,27053111600,33,4.640705634263815,3.3598708792070022,8.000576513470817,2017,Dehn,58.00464037122971
270531116004001,27053111600,18,2.5312939823257175,1.8326568432038193,4.363950825529536,2017,Dehn,58.00464037122971
270531116004002,27053111600,74,10.40643081622795,7.534255910949035,17.940686727176985,2017,Dehn,58.0046403712297
270531116004003,27053111600,86,12.093960137778428,8.756027139751582,20.849987277530012,2017,Dehn,58.00464037122969
270531116004004,27053111600,63,8.859528938140011,6.414298951213367,15.273827889353377,2017,Dehn,58.00464037122971
270531116004005,27053111600,55,7.734509390439692,5.599784798678337,13.33429418911803,2017,Dehn,58.0046403712297
270531116004007,27053111600,54,7.593881946977152,5.497970529611458,13.09185247658861,2017,Dehn,58.0046403712297
270531116004008,27053111600,33,4.640705634263815,3.3598708792070022,8.000576513470817,2017,Dehn,58.00464037122971
270531116004009,27053111600,24,3.3750586431009566,2.4435424576050924,5.818601100706049,2017,Dehn,58.0046403712297
270531116004010,27053111600,75,10.547187164138357,7.636056571337322,18.18324373547568,2017,Dehn,58.004981496017095
270531116004011,27053111600,72,10.148020672538697,7.328215611442088,17.476236283980786,2017,Dehn,58.06754101763124
270531116004012,27053111600,67,9.4561056081841,6.817959522871627,16.274065131055725,2017,Dehn,58.10536907671001
270531116004013,27053111600,53,11.470025837050361,4.972098355969079,16.44212419301944,2017,Dehn,69.76
270531116004014,27053111600,54,11.68409173306509,5.06615959313082,16.75025132619591,2017,Dehn,69.75472490249865
270531256001000,27053125600,72,10.066173390885814,10.461663088532756,20.527836479418568,2017,Dehn,49.03669902562927
270531256001001,27053125600,57,7.948472377827068,8.26290226346891,16.21137464129598,2017,Dehn,49.030218310910904
270531256001002,27053125600,161,22.509025416322014,23.393388001446258,45.90241341776828,2017,Dehn,49.036692714743054
270531256001003,27053125600,74,10.199192730934437,10.615169066665182,20.81436179759962,2017,Dehn,49.00074684062925
270531256001004,27053125600,60,8.261908068721201,8.599685706284955,16.861593775006156,2017,Dehn,48.99838164152538
270531256001005,27053125600,56,7.841188468503499,8.14801758248842,15.989206050991918,2017,Dehn,49.040511727078886
270531256001008,27053125600,83,11.621761480103402,12.07652605975962,23.69828753986302,2017,Dehn,49.04051172707889
270531256001009,27053125600,124,17.362631608829176,18.04203893265293,35.404670541482105,2017,Dehn,49.040511727078886
270531256001011,27053125600,69,9.661464362977528,10.039521664137517,19.700986027115043,2017,Dehn,49.04051172707889
270531256001012,27053125600,13,1.8202758944740267,1.8915040816490973,3.711779976123124,2017,Dehn,49.040511727078886
270531256001017,27053125600,38,5.320806460770232,5.529011930974285,10.849818391744517,2017,Dehn,49.040511727078886
270531256001020,27053125600,189,26.464011081199313,27.499559340898415,53.963570422097725,2017,Dehn,49.04051172707889
270531256001021,27053125600,82,11.381377108944559,11.837167056472321,23.21854416541688,2017,Dehn,49.018478625790316
270531256002000,27053125600,44,1.4544234757153944,2.000528842075964,3.4549523177913586,2017,Dehn,42.096774193548384
270531256002001,27053125600,47,1.5535887126959897,2.1369285358538708,3.6905172485498605,2017,Dehn,42.09677419354839
270531256002003,27053125600,77,2.5452410825019403,3.500925473632937,6.046166556134877,2017,Dehn,42.096774193548384
270531256002004,27053125600,212,7.00767674662872,9.638911693638736,16.646588440267458,2017,Dehn,42.096774193548384
270531256002005,27053125600,50,1.6535259614593811,2.2740502079190907,3.9275761693784723,2017,Dehn,42.10041741140941
270531256002006,27053125600,143,4.726876296075032,6.5017187367468825,11.228595032821914,2017,Dehn,42.096774193548384
270531256002008,27053125600,91,3.008012188411384,4.137457377929835,7.1454695663412195,2017,Dehn,42.096774193548384
270531256002009,27053125600,111,3.669113768282018,5.046788669782546,8.715902438064564,2017,Dehn,42.096774193548384
270531256002010,27053125600,38,1.2560930017542042,1.7277294545201507,2.983822456274355,2017,Dehn,42.096774193548384
270531256002011,27053125600,84,2.776626635456662,3.819191425781386,6.595818061238048,2017,Dehn,42.096774193548384
270531256002012,27053125600,87,2.8757918724372575,3.9555911195592928,6.83138299199655,2017,Dehn,42.096774193548384
270531256002013,27053125600,63,2.0824699765924968,2.86439356933604,4.946863545928537,2017,Dehn,42.096774193548384
270531256002014,27053125600,133,4.396325506139715,6.047053090820528,10.443378596960242,2017,Dehn,42.09677419354839
270531256003007,27053125600,775,25.617686219987064,35.23658755929255,60.854273779279616,2017,Dehn,42.096774193548384
270531256003008,27053125600,8,0.2689696812474488,0.3797970645906657,0.6487667458381146,2017,Dehn,41.458610968103514
270531256003011,27053125600,87,2.8757918724372575,3.9555911195592928,6.83138299199655,2017,Dehn,42.096774193548384
270531256003012,27053125600,210,6.941566588641655,9.547978564453464,16.48954515309512,2017,Dehn,42.09677419354839
270531256003013,27053125600,278,9.189311960201811,12.639704956752682,21.829016916954494,2017,Dehn,42.096774193548384
270531256003014,27053125600,585,19.33722121121604,26.597940286691795,45.935161497907835,2017,Dehn,42.096774193548384
270531256003015,27053125600,47,1.5535887126959897,2.1369285358538708,3.6905172485498605,2017,Dehn,42.09677419354839
270531256003016,27053125600,892,29.485130462230273,40.55617561663091,70.04130607886118,2017,Dehn,42.096774193548384
270531256003017,27053125600,93,3.0741223463984473,4.2283905071151056,7.302512853513553,2017,Dehn,42.096774193548384
270531257001000,27053125700,88,2.471175487063698,1.7395770414949316,4.210752528558629,2017,Dehn,58.68726481319953
270531257001001,27053125700,76,2.134191761920361,1.502358674509728,3.636550436430089,2017,Dehn,58.687258687258684
270531257001002,27053125700,127,3.56634676005113,2.51052041661494,6.07686717666607,2017,Dehn,58.687258687258684
270531257001003,27053125700,134,3.762917053912216,2.6488955576882045,6.41181261160042,2017,Dehn,58.68725868725869
270531257001004,27053125700,131,3.679146555086629,2.589891267469651,6.269037822556279,2017,Dehn,58.68757948546577
270531257001005,27053125700,34,0.9550722989032472,0.6722987696726418,1.627371068575889,2017,Dehn,58.688047080683944
270531257001006,27053125700,99,2.7800655846067865,1.9570198523218825,4.737085436928669,2017,Dehn,58.68725868725869
270531257001007,27053125700,103,2.892391466813121,2.036091361506605,4.9284828283197255,2017,Dehn,58.68725868725869
270531257001008,27053125700,111,3.1170432312257907,2.19423437987605,5.311277611101841,2017,Dehn,58.68725868725869
270531257001009,27053125700,115,3.2293691134321256,2.2733058890607727,5.502675002492898,2017,Dehn,58.68725868725869
270531257001010,27053125700,124,3.482102348396379,2.451216784726398,5.933319133122777,2017,Dehn,58.68725868725869
270531257001011,27053125700,105,2.948554407916289,2.0756271160989663,5.024181524015255,2017,Dehn,58.68725868725869
270531257002000,27053125700,90,2.527332349642533,1.7791089566562568,4.30644130629879,2017,Dehn,58.687258687258684
270531257002001,27053125700,91,2.555413820194117,1.7988768339524375,4.3542906541465545,2017,Dehn,58.687258687258684
270531257002002,27053125700,95,2.667739702400451,1.8779483431371597,4.545688045537611,2017,Dehn,58.687258687258684
270531257002003,27053125700,92,2.5834952907457005,1.8186447112486182,4.402140001994319,2017,Dehn,58.68725868725869
270531257002004,27053125700,64,1.7972141153013568,1.2651441469555604,3.062358262256917,2017,Dehn,58.687258687258684
270531257002005,27053125700,53,1.4883179392339363,1.0476974966975736,2.53601543593151,2017,Dehn,58.687258687258684
270531257002006,27053125700,87,2.443087937987782,1.7198053247677147,4.162893262755497,2017,Dehn,58.687258687258684
270531257002007,27053125700,107,3.004717349019456,2.1151628706913277,5.119880219710784,2017,Dehn,58.687258687258684
270531257002008,27053125700,94,2.6396582318488675,1.8581804658409793,4.497838697689847,2017,Dehn,58.687258687258684
270531257002009,27053125700,77,2.1622732324719447,1.5221265518059086,3.6843997842778533,2017,Dehn,58.687258687258684
270531257002010,27053125700,131,3.6786726422574647,2.5895919257996627,6.268264568057128,2017,Dehn,58.687258687258684
270531257003000,27053125700,81,2.2769979486887317,1.6017508964720064,3.8787488451607386,2017,Dehn,58.704444128409946
270531257003001,27053125700,74,2.078780677705832,1.4632978218039314,3.542078499509764,2017,Dehn,58.688159451958576
270531257003002,27053125700,78,2.190354703023529,1.5418944291020893,3.732249132125618,2017,Dehn,58.68725868725869
270531257003003,27053125700,38,1.0670958809601805,0.751179337254864,1.8182752182150446,2017,Dehn,58.687258687258684
270531257003004,27053125700,85,2.387370987392352,1.6805512750273208,4.067922262419673,2017,Dehn,58.68772393827165
270531257003005,27053125700,60,1.684888233095022,1.1860726377708377,2.8709608708658596,2017,Dehn,58.68725868725869
270531257003006,27053125700,109,3.0608802901226233,2.1546986252836886,5.215578915406312,2017,Dehn,58.687258687258684
270531257003007,27053125700,75,2.1057715515843767,1.481950751261036,3.5877223028454126,2017,Dehn,58.6938278337288
270531257003008,27053125700,112,3.144951110055221,2.2136742570840506,5.358625367139272,2017,Dehn,58.68951260039603
270531257003009,27053125700,138,3.8752429361185503,2.727967066872927,6.603210002991477,2017,Dehn,58.68725868725869
270531257003010,27053125700,119,3.34169499563846,2.352377398245495,5.694072393883955,2017,Dehn,58.68725868725869
270531257003011,27053125700,112,3.145124701777374,2.2140022571722304,5.359126958949605,2017,Dehn,58.687258687258684
270531257003012,27053125700,89,2.4992508790909493,1.7593410793600763,4.258591958451026,2017,Dehn,58.687258687258684
270531257003013,27053125700,98,2.751984114055203,1.937251975025702,4.689236089080905,2017,Dehn,58.68725868725869
270531257003014,27053125700,87,2.443087937987782,1.7198053247677147,4.162893262755497,2017,Dehn,58.687258687258684
270531257003015,27053125700,92,2.5834952907457005,1.8186447112486182,4.402140001994319,2017,Dehn,58.68725868725869
270531257003016,27053125700,119,3.34169499563846,2.352377398245495,5.694072393883955,2017,Dehn,58.68725868725869
270531257003017,27053125700,58,1.6286640356852735,1.1464211399062112,2.7750851755914847,2017,Dehn,58.68879449215962
270531258001000,27053125800,144,7.195085512155094,5.256596174847825,12.45168168700292,2017,Dehn,57.78404630810097
270531258001001,27053125800,173,8.644017251064481,6.312419961622402,14.956437212686884,2017,Dehn,57.794628012961155
270531258001002,27053125800,225,11.248966014392172,8.20359811341863,19.452564127810803,2017,Dehn,57.82767732049181
270531258001003,27053125800,274,13.686877193986138,10.001055307153797,23.687932501139937,2017,Dehn,57.779956918264105
270531258001006,27053125800,119,5.944065403487428,4.343740102548505,10.287805506035932,2017,Dehn,57.777777777777786
270531258001007,27053125800,191,9.540474723244525,6.971885374678692,16.512360097923217,2017,Dehn,57.77777777777777
270531258002000,27053125800,125,6.2071998232065235,4.583565878452506,10.79076570165903,2017,Dehn,57.523256410360155
270531258002001,27053125800,119,5.9587870967560495,4.345728131689578,10.304515228445629,2017,Dehn,57.82695221126764
270531258002002,27053125800,101,5.0462295086114155,3.6868748049118527,8.733104313523269,2017,Dehn,57.78276919007249
270531258002003,27053125800,147,7.3426690278374105,5.3657965972658,12.70846562510321,2017,Dehn,57.777777777777786
270531258002004,27053125800,121,6.04396566236957,4.416744137885455,10.460709800255025,2017,Dehn,57.777777777777786
270531258002005,27053125800,79,3.9460602258445947,2.8836593958095116,6.829719621654107,2017,Dehn,57.77777777777777
270531258002006,27053125800,141,7.0429682511909855,5.146784491254952,12.189752742445936,2017,Dehn,57.777777777777786
270531258002007,27053125800,102,5.0476198004721615,3.73854862788071,8.786168428352871,2017,Dehn,57.44961346499512
270531258002008,27053125800,205,10.145896850692635,7.513369870954223,17.659266721646862,2017,Dehn,57.45367013600694
270531258002009,27053125800,177,8.841172911069535,6.460857127320045,15.30203003838958,2017,Dehn,57.77777777777777
270531258002010,27053125800,150,7.492519416160623,5.4753026502712245,12.967822066431848,2017,Dehn,57.77777777777777
270531258002011,27053125800,133,6.643367215662419,4.854768349907152,11.498135565569571,2017,Dehn,57.777777777777786
270531258003000,27053125800,169,8.353061675619818,6.197555277976143,14.550616953595961,2017,Dehn,57.40692440917763
270531258003001,27053125800,96,4.7952124263427995,3.504193696173584,8.299406122516384,2017,Dehn,57.77777777777777
270531258003002,27053125800,150,7.492519416160623,5.4753026502712245,12.967822066431848,2017,Dehn,57.77777777777777
270531258003003,27053125800,128,6.393616568457065,4.672258261564778,11.065874830021842,2017,Dehn,57.777777777777786
270531258003004,27053125800,48,2.3976062131713998,1.752096848086792,4.149703061258192,2017,Dehn,57.77777777777777
270531258003005,27053125800,95,4.7452622969017275,3.467691678505109,8.212953975406837,2017,Dehn,57.77777777777777
270531258003006,27053125800,118,5.894115274046357,4.30723808488003,10.201353358926388,2017,Dehn,57.77777777777777
270531258003007,27053125800,127,6.31002387457249,4.646670493553985,10.956694368126476,2017,Dehn,57.590580357234735
270531258003008,27053125800,62,3.0949237176252224,2.2647057386540963,5.359629456279317,2017,Dehn,57.745106128544464
270531258003009,27053125800,95,4.7452622969017275,3.467691678505109,8.212953975406837,2017,Dehn,57.77777777777777
270531258003010,27053125800,65,3.2467584136696033,2.372631148450864,5.6193895621204675,2017,Dehn,57.77777777777777
270531258003011,27053125800,197,9.840139283549572,7.197261481310385,17.037400764859957,2017,Dehn,57.75610622393231
270531258004000,27053125800,45,2.247755824848187,1.6425907950813672,3.890346619929554,2017,Dehn,57.777777777777786
270531258004001,27053125800,65,3.2467584136696033,2.372631148450864,5.6193895621204675,2017,Dehn,57.77777777777777
270531258004003,27053125800,117,5.844165144605286,4.270736067211555,10.114901211816841,2017,Dehn,57.777777777777786
270531258004004,27053125800,88,4.395611390814232,3.2121775548257854,7.607788945640018,2017,Dehn,57.77777777777777
270531258004005,27053125800,63,3.1468581547874614,2.2996271131139143,5.446485267901376,2017,Dehn,57.77777777777777
270531258004006,27053125800,16,0.7991966568848182,0.5849836707889701,1.3841803276737883,2017,Dehn,57.73790025089607
270531258004007,27053125800,562,28.07193482658284,20.520797177071756,48.592732003654596,2017,Dehn,57.769822088767484
270531258004008,27053125800,73,3.6463591045096213,2.664707859090103,6.311066963599724,2017,Dehn,57.77722096027011
270531258004009,27053125800,103,5.144808270020386,3.769383485519272,8.914191755539658,2017,Dehn,57.71480366487722
270531259001002,27053125900,106,7.801161165960891,12.233971397014956,20.035132562975846,2017,Dehn,38.93740728412816
270531259001005,27053125900,77,1.8561366809117201,3.4562545092838923,5.312391190195613,2017,Dehn,34.93975903614458
270531259001006,27053125900,63,1.5186572843823163,2.8278445985050027,4.346501882887319,2017,Dehn,34.93975903614458
270531259001007,27053125900,47,1.1329665454915694,2.109661843329129,3.2426283888206986,2017,Dehn,34.93975903614458
270531259001008,27053125900,104,2.5069898027898554,4.668187908643179,7.175177711433035,2017,Dehn,34.93975903614457
270531259001009,27053125900,112,2.699835172235229,5.027279286231116,7.727114458466345,2017,Dehn,34.93975903614458
270531259001010,27053125900,308,7.424662355561898,13.824980524074073,21.24964287963597,2017,Dehn,34.94017474842895
270531259001011,27053125900,209,5.039119738963316,9.382477507149185,14.4215972461125,2017,Dehn,34.941481536115326
270531259001012,27053125900,154,3.7122733618234403,6.912509018567785,10.624782380391226,2017,Dehn,34.93975903614458
270531259001013,27053125900,137,3.302476951752021,6.149439841193418,9.45191679294544,2017,Dehn,34.93975903614458
270531259001015,27053125900,105,2.5311138230409242,4.7131471523866635,7.244260975427588,2017,Dehn,34.93957260273229
270531259002001,27053125900,280,6.782892803396717,12.567075945542907,19.349968748939624,2017,Dehn,35.05376619157805
270531259002003,27053125900,99,2.3864614468864973,4.443755797650718,6.830217244537216,2017,Dehn,34.939759036144586
270531259002004,27053125900,517,12.462632000407261,23.20628027662042,35.66891227702768,2017,Dehn,34.93975903614457
270531259002005,27053125900,103,2.482884131609184,4.623301486444687,7.106185618053871,2017,Dehn,34.93975903614458
270531259002006,27053125900,274,6.604953903504042,12.298879682386836,18.90383358589088,2017,Dehn,34.93975903614458
270531259002007,27053125900,79,1.9043480232730634,3.5460273536808766,5.45037537695394,2017,Dehn,34.93975903614458
270531259002008,27053125900,156,3.76377223344432,7.002171083512226,10.765943316956546,2017,Dehn,34.95998560122747
270531259002009,27053125900,145,3.504033563738182,6.508237677156793,10.012271240894975,2017,Dehn,34.99738949765971
270531259002010,27053125900,91,2.1936160774411233,4.084664420062782,6.278280497503905,2017,Dehn,34.93975903614457
270531259002011,27053125900,139,3.350688294113364,6.239212685590402,9.589900979703767,2017,Dehn,34.93975903614457
270531259002012,27053125900,182,4.387232154882247,8.169328840125564,12.55656099500781,2017,Dehn,34.93975903614457
270531259003001,27053125900,57,1.3740232572982862,2.5585260653140502,3.9325493226123363,2017,Dehn,34.93975903614458
270531259003002,27053125900,123,2.9649975552226175,5.521029930414529,8.486027485637146,2017,Dehn,34.93975903614458
270531259003003,27053125900,172,4.14617544307553,7.7204646181406424,11.866640061216174,2017,Dehn,34.93975903614457
270531259003004,27053125900,115,2.772152185777244,5.161938552826592,7.934090738603836,2017,Dehn,34.93975903614458
270531259003005,27053125900,178,4.2908094701595605,7.9897831513315944,12.280592621491154,2017,Dehn,34.939759036144586
270531259003006,27053125900,113,2.7239408434159005,5.0721657084296075,7.796106551845508,2017,Dehn,34.93975903614458
270531259003007,27053125900,146,3.5194279923780663,6.553417640979848,10.072845633357915,2017,Dehn,34.93975903614457
270531259003008,27053125900,127,3.0614202399453045,5.7005756192084975,8.761995859153801,2017,Dehn,34.939759036144586
270531259003009,27053125900,115,2.772152185777244,5.161938552826592,7.934090738603836,2017,Dehn,34.93975903614458
270531259003010,27053125900,125,3.013208897583961,5.610802774811513,8.624011672395474,2017,Dehn,34.93975903614458
270531259003011,27053125900,146,3.5194279923780663,6.553417640979848,10.072845633357915,2017,Dehn,34.93975903614457
270531260001000,27053126000,192,15.272390028749232,7.154616792334547,22.427006821083783,2017,Dehn,68.0982092286678
270531260001001,27053126000,202,16.249434865539857,7.531926890464827,23.78136175600468,2017,Dehn,68.32844574780059
270531260001003,27053126000,150,12.06609937392718,5.5924074767655645,17.658506850692742,2017,Dehn,68.3302358231598
270531260002000,27053126000,104,7.772706761404725,2.756011941811039,10.528718703215763,2017,Dehn,73.82386195796764
270531260002001,27053126000,14,1.0486078942155401,0.3712467375757656,1.4198546317913057,2017,Dehn,73.85318685002308
270531260002002,27053126000,180,13.482022709963916,4.773163871895692,18.255186581859608,2017,Dehn,73.85310826327658
270531260002003,27053126000,188,14.08133130541456,4.985316052227515,19.066647357642076,2017,Dehn,73.85321100917432
270531260002004,27053126000,287,21.496500450287126,7.610562271219665,29.10706272150679,2017,Dehn,73.85321100917432
270531260002005,27053126000,45,3.367066006198046,1.1946804818290444,4.56174648802709,2017,Dehn,73.81089709906848
270531260002006,27053126000,35,2.621524445156966,0.9281173501487395,3.5496417953057056,2017,Dehn,73.85321100917432
270531260002007,27053126000,59,4.378406335869918,1.5808414024648487,5.959247738334766,2017,Dehn,73.47246713212508
270531260002009,27053126000,19,1.423239905973724,0.5040812073991605,1.9273211133728843,2017,Dehn,73.84549964707234
270531260002011,27053126000,307,22.994556167628176,8.140996167409908,31.13555233503808,2017,Dehn,73.85305364167728
270531260003000,27053126000,248,18.575372680066266,6.576374309658475,25.15174698972474,2017,Dehn,73.85321062451398
270531260003001,27053126000,36,2.6964257265120595,0.9546361214395571,3.651061847951617,2017,Dehn,73.85319227130748
270531260003005,27053126000,206,15.430977892298685,5.465420078059828,20.896397970358514,2017,Dehn,73.8451570179104
270531260003006,27053126000,422,31.608094738749706,11.190443478936231,42.79853821768594,2017,Dehn,73.85321100917432
270531260003007,27053126000,62,4.987450305264709,2.311779540637719,7.299229845902428,2017,Dehn,68.32844574780059
270531260003008,27053126000,17,1.3675266966048396,0.6338750353361488,2.0014017319409882,2017,Dehn,68.32844574780059
270531260003011,27053126000,26,2.0915114183368133,0.9694559363964629,3.0609673547332763,2017,Dehn,68.32844574780059
270531260003012,27053126000,74,5.9527632675740065,2.759220742051471,8.711984009625478,2017,Dehn,68.32844574780059
270531260003013,27053126000,146,11.744641041429798,5.443867950533983,17.188508991963783,2017,Dehn,68.32844574780059
270531260003014,27053126000,129,10.377114344824959,4.809992915197834,15.187107260022792,2017,Dehn,68.32844574780059
270531260003015,27053126000,8,0.6435419748728656,0.29829413427583473,0.9418361091487003,2017,Dehn,68.32844574780059
270531260003017,27053126000,21,1.6892976840412723,0.7830221024740661,2.4723197865153383,2017,Dehn,68.32844574780059
270531260003019,27053126000,127,10.214474571971106,4.73693253355577,14.951407105526874,2017,Dehn,68.31781450319326
270531260003020,27053126000,119,9.569919690510343,4.439512080967248,14.00943177147759,2017,Dehn,68.31054854054935
270531260003023,27053126000,26,2.0915114183368133,0.9694559363964629,3.0609673547332763,2017,Dehn,68.32844574780059
270531260003024,27053126000,84,6.757126425713074,3.1321438808201383,9.889270306533213,2017,Dehn,68.32785651787746
270531260004000,27053126000,149,11.88290410194645,5.553075795447647,17.435979897394095,2017,Dehn,68.15162767951124
270531260004001,27053126000,124,9.974900610529417,4.623559081275438,14.598459691804855,2017,Dehn,68.32844574780059
270531260004002,27053126000,235,18.90404551189043,8.762390194352646,27.666435706243075,2017,Dehn,68.32844574780059
270531260004003,27053126000,136,10.940213572838717,5.07100028268919,16.011213855527906,2017,Dehn,68.32844574780059
